car_dealership,price,city,brand,model,release_date,type_of_ban,color,distance,gearbox,gear,is_new,views,owners,market,seats,Yüngül lehimli disklər,ABS,Lyuk,Yağış sensoru,Mərkəzi qapanma,Park radarı,Kondisioner,Oturacaqların isidilməsi,Dəri salon,Ksenon lampalar,Arxa görüntü kamerası,Yan pərdələr,Oturacaqların ventilyasiyası,engine_power,horsepower,fuel,condition_1,condition_2,day,month,year
0,29300.0,Bakı,Hyundai,Santa Fe,2013,Offroader / SUV,Gümüşü,193000,Avtomat,Ön,0,1985,1,Koreya,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,26,5,2023
0,152150.0,Bakı,Lexus,RX 350,2023,Offroader / SUV,Qara,0,Avtomat,Tam,0,54627,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,0,1,1,1,1,2,241,Hibrid,0,0,28,5,2023
0,34000.0,Bakı,Hyundai,Grandeur,2014,Sedan,Ağ,208000,Avtomat,Ön,0,9678,1,Koreya,5,1,1,0,1,1,1,1,1,1,1,1,0,1,2,202,Dizel,0,0,27,5,2023
0,7300.0,Bakı,Mercedes,C 180,1995,Sedan,Yaşıl,500000,Avtomat,Arxa,0,948,1,Avropa,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,122,Benzin,0,0,25,5,2023
1,27300.0,Bakı,Chevrolet,Equinox,2018,Offroader / SUV,Göy,90942,Avtomat,Ön,0,516,1,Amerika,5,1,1,0,1,1,0,1,0,0,1,1,1,0,1,170,Benzin,0,0,27,5,2023
0,4700.0,Bakı,Mercedes,190,1993,Sedan,Ağ,41553,Avtomat,Arxa,0,1570,2,Avropa,4,1,1,0,0,1,0,1,0,0,0,0,0,0,2,122,Benzin,0,0,27,5,2023
0,4500.0,Xırdalan,Hyundai,Sonata,1995,Sedan,Göy,321656,Mexaniki,Ön,0,3441,0,Amerika,5,1,0,0,0,0,0,1,0,0,0,0,0,0,2,139,Benzin,0,1,21,5,2023
0,569500.0,Bakı,Mercedes-Maybach,S 580 4MATIC,2023,Sedan,Qara,0,Avtomat,Tam,0,119596,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,503,Benzin,0,0,28,5,2023
1,31500.0,Bakı,GAZ,33027,2023,Yük maşını,Ağ,0,Mexaniki,Tam,0,10654,1,Avropa,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,107,Benzin,0,0,18,5,2023
0,60860.0,Bakı,Toyota,Prado,2012,Offroader / SUV,Ağ,260000,Mexaniki,Tam,0,560,2,Digər,7,1,1,0,1,1,1,1,0,0,1,1,0,0,3,190,Dizel,0,0,26,5,2023
0,12800.0,Bakı,Mercedes,E 220,2000,Sedan,Qara,310000,Avtomat,Arxa,0,805,1,Avropa,5,1,1,0,1,1,0,1,0,0,1,0,0,0,2,143,Dizel,0,0,28,5,2023
0,22900.0,Gəncə,Hyundai,Sonata,2014,Sedan,Göy,148542,Avtomat,Ön,0,126,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,274,Benzin,0,0,28,5,2023
0,10500.0,Bakı,BMW,523,1998,Sedan,Qara,238000,Avtomat,Arxa,0,200,3,Avropa,5,0,1,1,0,0,0,1,0,1,1,1,0,0,2,170,Benzin,0,0,28,5,2023
1,60860.0,Bakı,Land Rover,Discovery,2016,Offroader / SUV,Qara,198000,Avtomat,Tam,0,717,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,306,Dizel,0,0,28,5,2023
0,38250.0,Bakı,Infiniti,FX35,2012,Offroader / SUV,Qara,142000,Avtomat,Tam,0,9558,2,Digər,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,307,Benzin,0,0,28,5,2023
1,23900.0,Bakı,Hyundai,Santa Fe,2008,Offroader / SUV,Ağ,160000,Avtomat,Tam,0,2712,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,185,Benzin,0,0,25,5,2023
0,30800.0,Bakı,Toyota,Corolla,2017,Sedan,Ağ,34000,Avtomat,Ön,0,1568,1,Avropa,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,136,Benzin,0,0,28,5,2023
0,66000.0,Bakı,MAN,TGA 18.400,2009,Dartqı,Ağ,836000,Mexaniki,Arxa,0,114,1,Avropa,2,1,1,1,1,1,1,1,1,1,1,1,1,1,12,440,Dizel,0,0,28,5,2023
0,160650.0,Bakı,Land Rover,Defender,2020,Offroader / SUV,Qara,31000,Avtomat,Tam,0,306,1,Rəsmi diler,5,1,1,0,1,1,1,1,1,1,1,1,1,1,3,400,Benzin,0,0,27,5,2023
0,25500.0,Bakı,BMW,520,2009,Sedan,Qara,119000,Avtomat,Arxa,0,787,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,27,5,2023
1,40777.0,Bakı,Toyota,Camry,2014,Sedan,Göy,91000,Avtomat,Ön,0,23103,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,200,Benzin,0,0,18,5,2023
0,9500.0,Salyan,LADA (VAZ),2115,2012,Sedan,Qara,160000,Mexaniki,Ön,0,84,1,Rusiya,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,Benzin,0,0,28,5,2023
1,15800.0,Bakı,Nissan,Tiida,2013,Hetçbek,Ağ,24000,Avtomat,Ön,0,1441,1,Yaponiya,5,1,1,0,1,1,1,1,0,1,1,1,0,0,1,109,Benzin,0,0,28,5,2023
0,95000.0,Bakı,Renault,Premium 420,2007,Dartqı,Ağ,676452,Avtomat,Arxa,0,3185,2,Avropa,3,1,1,1,1,0,0,1,0,0,0,0,1,1,11,360,Dizel,0,0,10,5,2023
0,3700.0,Oğuz,LADA (VAZ),2107,1999,Sedan,Bej,258095,Mexaniki,Arxa,0,536,3,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,75,Benzin,0,0,27,5,2023
1,57290.0,Bakı,Toyota,Prado,2014,Offroader / SUV,Qara,120000,Avtomat,Tam,0,524,1,Rəsmi diler,7,1,1,0,1,1,1,1,1,1,1,0,1,0,2,163,Benzin,0,0,28,5,2023
1,104550.0,Bakı,Audi,A6,2021,Sedan,Qara,15000,Avtomat,Tam,0,5903,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,252,Benzin,0,0,2,5,2023
0,21500.0,Bakı,Ford,Transit,1999,Yük maşını,Ağ,502000,Mexaniki,Arxa,0,425,1,Amerika,3,0,1,0,0,1,0,1,0,0,0,0,0,0,2,76,Dizel,0,0,27,5,2023
1,66500.0,Bakı,Isuzu,NMR 85 H,2022,Yük maşını,Ağ,0,Mexaniki,Arxa,0,9348,1,Yaponiya,3,0,1,0,0,0,0,0,0,0,0,0,0,0,3,130,Dizel,0,0,16,5,2023
0,7600.0,Bakı,LADA (VAZ),2115,2010,Sedan,Qara,271000,Mexaniki,Ön,0,986,1,Rusiya,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,80,Benzin,0,0,26,5,2023
0,8000.0,Tərtər,BMW,525,1999,Sedan,Gümüşü,250000,Avtomat,Arxa,0,2156,1,Avropa,5,1,1,1,0,0,0,1,1,1,1,1,0,0,2,193,Benzin,0,0,25,5,2023
0,54230.0,Bakı,Toyota,Prado,2013,Offroader / SUV,Ağ,119700,Avtomat,Tam,0,2469,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,0,2,167,Benzin,0,0,21,5,2023
0,33150.0,Bakı,BMW,528,2012,Sedan,Ağ,181000,Avtomat,Tam,0,4994,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,26,5,2023
0,7200.0,Bakı,LADA (VAZ),2107,2010,Sedan,Qara,50000,Mexaniki,Arxa,0,172,3,Rusiya,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
0,16900.0,Astara,Mercedes,E 270,2000,Sedan,Gümüşü,415785,Avtomat,Arxa,0,2804,1,Avropa,5,1,1,0,1,1,1,1,0,1,1,0,1,0,2,170,Dizel,0,0,27,5,2023
0,43333.0,Bakı,Mercedes,Vito,2014,Minivan,Ağ,352000,Mexaniki,Ön,0,11721,0,Avropa,7,1,1,0,1,1,0,1,0,1,0,1,0,0,1,114,Dizel,0,0,26,5,2023
0,8800.0,Bakı,LADA (VAZ),2107,2012,Sedan,Ağ,155555,Avtomat,Arxa,0,382,3,Rusiya,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
1,43350.0,Bakı,Mercedes,E 220,2015,Sedan,Qara,185000,Avtomat,Arxa,0,1162,2,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,170,Dizel,0,0,28,5,2023
0,9000.0,Salyan,LADA (VAZ),Priora,2013,Hetçbek,Ağ,295000,Mexaniki,Ön,0,2749,2,Rusiya,5,1,1,0,0,0,0,1,0,1,1,0,1,0,1,106,Benzin,1,1,25,5,2023
0,22900.0,Bakı,Kia,Optima,2013,Sedan,Qara,142000,Avtomat,Ön,0,2704,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,274,Benzin,0,0,25,5,2023
0,11800.0,Sumqayıt,Mercedes,C 230,2000,Sedan,Gümüşü,258741,Avtomat,Ön,0,1318,2,Digər,5,1,1,1,1,0,1,1,0,1,1,1,0,0,2,193,Benzin,0,0,25,5,2023
0,5500.0,Zaqatala,Opel,Astra,1995,Sedan,Göy,204609,Mexaniki,Ön,0,358,3,Avropa,5,1,0,1,0,0,0,0,1,1,0,0,0,0,2,136,Benzin,0,1,25,5,2023
1,26500.0,Bakı,Ford,Fusion,2016,Sedan,Göy,99000,Avtomat,Ön,0,2174,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,181,Benzin,0,0,27,5,2023
1,39610.0,Bakı,Mercedes,GL 500,2011,Offroader / SUV,Ağ,130000,Avtomat,Tam,0,2906,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,388,Benzin,0,0,26,5,2023
0,16000.0,Bakı,Chevrolet,Trax,2013,Offroader / SUV,Yaş Asfalt,159000,Avtomat,Ön,0,325,1,Amerika,7,1,1,1,1,1,1,1,1,0,1,1,0,0,1,140,Benzin,0,0,27,5,2023
0,8900.0,Bakı,Renault,Megane,2007,Hetçbek,Göy,126541,Mexaniki,Ön,0,5004,2,Avropa,5,1,1,0,1,1,0,1,0,0,1,0,1,0,1,86,Dizel,0,0,26,5,2023
0,13000.0,Bakı,Opel,Astra,2009,Universal,Qara,231000,Mexaniki,Ön,0,297,1,Avropa,5,1,1,0,1,1,0,1,0,0,0,0,0,0,1,90,Benzin,0,0,25,5,2023
1,42900.0,Bakı,Skoda,Kamiq,2023,Offroader / SUV,Göy,0,Avtomat,Ön,0,9384,1,Rəsmi diler,5,1,1,0,1,1,1,1,1,0,1,1,0,0,1,110,Benzin,0,0,5,5,2023
0,15200.0,Bakı,Hyundai,i30,2009,Hetçbek,Gümüşü,210800,Mexaniki,Ön,0,621,1,Avropa,5,1,1,0,1,1,1,1,0,0,0,0,0,0,1,115,Dizel,0,0,28,5,2023
1,15200.0,Sumqayıt,Hyundai,i30,2008,Universal,Bej,181000,Mexaniki,Ön,0,4764,1,Avropa,5,1,1,0,1,1,0,1,1,0,1,0,1,0,1,115,Dizel,0,0,27,5,2023
1,29500.0,Bakı,Hyundai,ix35,2014,Offroader / SUV,Qara,180000,Avtomat,Tam,0,402,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Benzin,0,0,27,5,2023
0,7900.0,Bakı,LADA (VAZ),2107,2009,Sedan,Ağ,145128,Mexaniki,Arxa,0,170,2,Digər,5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,65,Benzin,0,1,28,5,2023
0,5700.0,Bakı,Daewoo,Nexia,2008,Sedan,Qızılı,319000,Mexaniki,Ön,0,145,2,Koreya,5,1,1,0,0,1,0,0,1,0,1,1,1,1,1,75,Benzin,0,1,28,5,2023
0,24300.0,Sumqayıt,Hyundai,Elantra,2018,Sedan,Qara,79000,Avtomat,Ön,0,129,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,153,Benzin,0,0,28,5,2023
1,8900.0,Bakı,Nissan,Maxima,2005,Sedan,Qara,245000,Avtomat,Ön,0,2993,0,Avropa,5,1,1,0,0,1,0,1,0,0,1,1,1,0,3,200,Benzin,0,1,28,5,2023
0,21000.0,Bakı,Ford,Fusion,2016,Sedan,Göy,159000,Avtomat,Ön,0,1015,2,Amerika,5,1,1,0,1,1,0,1,0,0,1,1,1,1,1,181,Benzin,0,1,25,5,2023
0,14800.0,Ağcabədi,Kia,Ceed,2008,Universal,Qara,202002,Mexaniki,Ön,0,575,2,Avropa,5,1,1,0,1,1,1,1,0,0,0,0,0,0,1,109,Benzin,0,0,26,5,2023
0,12900.0,Bakı,Opel,Corsa,2008,Hetçbek,Ağ,170000,Avtomat,Ön,0,322,1,Rəsmi diler,5,1,1,1,1,1,1,1,0,0,1,0,1,0,1,90,Benzin,0,0,27,5,2023
0,107100.0,Bakı,Toyota,Highlander,2022,Offroader / SUV,Ağ,1600,Avtomat,Tam,0,1649,1,Rəsmi diler,7,1,1,0,1,1,1,1,1,1,1,1,1,1,2,249,Hibrid,0,0,28,5,2023
0,15200.0,Gəncə,Nissan,Tiida,2012,Sedan,Ağ,61200,Avtomat,Ön,0,219,1,Yaponiya,5,1,1,0,1,1,1,1,0,1,1,1,0,0,1,109,Benzin,0,0,25,5,2023
1,106930.0,Bakı,Mercedes,E 300 e,2021,Sedan,Qara,16883,Avtomat,Arxa,0,4071,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,320,Plug-in Hibrid,0,0,28,5,2023
0,6800.0,Gəncə,Hyundai,Sonata,2002,Sedan,Qara,213846,Avtomat,Ön,0,336,3,Amerika,5,0,1,1,0,1,0,1,0,0,0,0,0,0,2,150,Benzin,0,0,28,5,2023
0,9500.0,Bakı,Mercedes,E 200,1997,Sedan,Yaş Asfalt,230000,Avtomat,Arxa,0,733,1,Avropa,5,1,1,0,1,1,1,1,1,0,1,1,1,1,2,136,Benzin,0,0,28,5,2023
1,30700.0,Bakı,Kia,Sorento,2011,Offroader / SUV,Ağ,76300,Avtomat,Ön,0,81,1,Koreya,7,1,1,1,1,1,1,1,1,1,0,1,1,0,2,184,Dizel,0,0,28,5,2023
0,12800.0,Bakı,Hyundai,Accent,2008,Sedan,Ağ,145300,Mexaniki,Ön,0,288,1,Rəsmi diler,5,1,1,0,1,1,1,1,0,0,0,1,1,0,1,97,Benzin,0,0,28,5,2023
0,15300.0,Bakı,Opel,Astra,2015,Sedan,Qara,140000,Avtomat,Ön,0,13268,1,Avropa,5,1,1,0,0,1,1,1,0,0,1,1,0,0,1,140,Benzin,1,1,28,5,2023
0,33660.0,Bakı,Toyota,Corolla,2019,Sedan,Ağ,75700,Variator,Ön,0,189,1,Rəsmi diler,5,1,1,0,1,1,1,1,0,0,0,1,0,0,1,122,Benzin,0,1,28,5,2023
0,69700.0,Bakı,Hyundai,Santa Fe,2022,Offroader / SUV,Qara,9000,Avtomat,Tam,0,2058,1,Amerika,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,261,Plug-in Hibrid,0,1,24,5,2023
0,38600.0,Bakı,Hyundai,Santa Fe,2017,Offroader / SUV,Ağ,22100,Avtomat,Tam,0,1461,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,240,Benzin,0,0,28,5,2023
1,12900.0,Sumqayıt,Chevrolet,Aveo,2012,Sedan,Yaş Asfalt,112000,Avtomat,Ön,0,247,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,0,1,1,1,0,1,100,Benzin,0,0,27,5,2023
0,42500.0,Bakı,Lexus,IS 200,2016,Sedan,Ağ,131000,Avtomat,Ön,0,86,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,28,5,2023
0,32900.0,Bakı,Toyota,Prado,2006,Offroader / SUV,Qara,222000,Avtomat,Tam,0,718,2,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,0,1,1,1,4,249,Benzin,0,0,27,5,2023
0,20000.0,Bakı,Kia,Cerato,2015,Sedan,Qara,118000,Avtomat,Ön,0,476,2,Avropa,4,1,1,0,0,0,0,0,0,0,1,1,0,0,2,150,Benzin,0,0,25,5,2023
0,1300.0,Gəncə,LADA (VAZ),21011,1976,Sedan,Qırmızı,11111,Mexaniki,Arxa,0,1805,2,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,26,5,2023
1,75310.0,Bakı,Ford,Explorer,2020,Offroader / SUV,Ağ,42000,Avtomat,Arxa,0,1065,1,Amerika,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,300,Benzin,0,0,26,5,2023
0,27850.0,Bakı,Hyundai,Sonata,2015,Sedan,Ağ,76000,Avtomat,Ön,0,2721,1,Amerika,5,1,1,1,1,1,1,1,1,1,0,1,0,0,2,245,Benzin,0,0,28,5,2023
0,72930.0,Bakı,Toyota,RAV4,2023,Offroader / SUV,Yaş Asfalt,0,Avtomat,Ön,0,295,1,Rəsmi diler,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,218,Hibrid,0,0,25,5,2023
0,8400.0,Bakı,Great Wall,Voleex C30,2014,Sedan,Ağ,610000,Avtomat,Ön,0,1767,1,Avropa,5,0,1,0,1,0,1,1,0,0,0,0,0,0,1,105,Benzin,0,0,26,5,2023
0,40800.0,Bakı,Jeep,Grand Cherokee,2014,Offroader / SUV,Ağ,213000,Avtomat,Tam,0,565,2,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,286,Benzin,0,0,28,5,2023
1,153640.0,Bakı,BMW,i4,2023,Sedan,Qara,0,Avtomat,Tam,0,9041,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,0,1,0,0,0,526,Elektro,0,0,20,5,2023
0,66130.0,Bakı,Toyota,Prado,2015,Offroader / SUV,Ağ,58000,Avtomat,Tam,0,1796,1,Rəsmi diler,7,1,1,1,1,1,1,1,0,1,1,1,1,0,2,163,Benzin,0,0,28,5,2023
0,31500.0,Xaçmaz,Hyundai,Santa Fe,2012,Offroader / SUV,Ağ,240847,Avtomat,Tam,0,218,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,175,Benzin,0,0,25,5,2023
0,3400.0,Bakı,LADA (VAZ),21011,1980,Sedan,Qara,87654,Mexaniki,Ön,0,1867,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,Benzin,0,0,25,5,2023
0,24000.0,Bakı,KamAz,5410,1993,Yük maşını,Ağ,128000,Mexaniki,Arxa,0,6544,1,Avropa,2,0,0,1,0,0,0,0,0,0,0,0,0,0,11,191,Dizel,0,0,27,5,2023
1,73900.0,Bakı,Volkswagen,Tayron,2022,Offroader / SUV,Ağ,0,Robotlaşdırılmış,Ön,0,2937,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,0,0,1,218,Plug-in Hibrid,0,0,4,5,2023
0,12500.0,Bakı,LADA (VAZ),Niva,2015,Offroader / SUV,Göy,131000,Mexaniki,Tam,0,205,1,Rusiya,7,1,1,0,0,1,0,0,1,0,0,1,0,0,1,80,Benzin,0,0,28,5,2023
0,9700.0,Bakı,Kia,Rio,2009,Hetçbek,Gümüşü,280000,Mexaniki,Ön,0,830,1,Avropa,5,1,1,0,0,1,0,1,0,0,0,1,0,0,1,110,Dizel,0,0,28,5,2023
1,31800.0,Bakı,Kia,Sorento,2013,Offroader / SUV,Yaş Asfalt,175938,Avtomat,Ön,0,3702,1,Koreya,5,1,1,0,1,1,1,1,1,1,1,1,0,1,2,150,Dizel,0,0,28,5,2023
1,13200.0,Bakı,Nissan,March,2014,Hetçbek,Gümüşü,51450,Avtomat,Ön,0,10918,1,Yaponiya,5,1,1,0,1,1,1,1,0,0,1,1,1,0,1,79,Benzin,0,0,27,5,2023
0,21000.0,Bakı,Volkswagen,Passat CC,2012,Sedan,Qara,175000,Avtomat,Ön,0,2864,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,160,Benzin,0,0,27,5,2023
0,28700.0,Bakı,Ford,Transit,2006,Yük maşını,Narıncı,219000,Mexaniki,Arxa,0,2199,2,Avropa,3,0,1,0,1,1,0,1,0,1,1,0,0,0,2,140,Dizel,0,0,28,5,2023
1,86700.0,Bakı,Toyota,Land Cruiser,2014,Offroader / SUV,Ağ,73333,Avtomat,Tam,0,3340,1,Rəsmi diler,7,1,1,1,0,1,1,1,1,1,1,1,1,0,4,282,Benzin,0,0,29,4,2023
0,23800.0,Bakı,Mercedes,C 220,2010,Universal,Ağ,322000,Avtomat,Arxa,0,425,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,170,Dizel,0,0,27,5,2023
0,31500.0,Bakı,Hyundai,Tucson,2014,Offroader / SUV,Ağ,131000,Avtomat,Ön,0,270,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,26,5,2023
0,414800.0,Bakı,Land Rover,Range Rover,2023,Offroader / SUV,Qara,0,Avtomat,Tam,0,2363,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,400,Benzin,0,0,20,5,2023
0,20300.0,Bakı,Kia,Sportage,2009,Offroader / SUV,Boz,145351,Avtomat,Tam,0,1917,1,Koreya,5,1,1,1,1,1,0,1,0,1,0,1,0,0,2,141,Benzin,0,0,27,5,2023
0,5950.0,Bakı,Mercedes,200 D,1979,Sedan,Göy,424000,Mexaniki,Arxa,0,5763,0,Avropa,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,109,Dizel,0,0,28,5,2023
0,18500.0,Bakı,Chevrolet,Cruze,2017,Sedan,Qara,165000,Avtomat,Ön,0,1361,1,Amerika,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,153,Benzin,0,0,24,5,2023
0,178500.0,Bakı,Land Rover,Range Rover,2019,Offroader / SUV,Ağ,37500,Avtomat,Tam,0,4963,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,400,Benzin,0,0,28,5,2023
0,43400.0,Bakı,Hyundai,Elantra,2022,Sedan,Qara,18500,Avtomat,Ön,0,569,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,150,Benzin,0,0,28,5,2023
1,187000.0,Bakı,Land Rover,Range Rover,2018,Offroader / SUV,Ağ,33000,Avtomat,Tam,0,5747,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,340,Benzin,0,0,26,5,2023
0,12000.0,Şəki,Ford,Transit,1994,Mikroavtobus,Ağ,15500,Mexaniki,Arxa,0,642,2,Avropa,17,0,1,0,1,0,0,0,0,0,0,0,1,0,2,85,Dizel,0,0,28,5,2023
1,527000.0,Bakı,Mercedes,G 63 AMG,2022,Offroader / SUV,Qara,0,Avtomat,Tam,1,22760,0,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,0,1,4,585,Benzin,0,0,15,5,2023
0,119000.0,Bakı,Land Rover,Range Rover,2014,Offroader / SUV,Qara,77000,Avtomat,Tam,0,5078,1,Rəsmi diler,4,1,1,1,1,1,1,1,1,1,1,1,1,1,5,510,Benzin,0,0,29,4,2023
0,10900.0,Bakı,Mercedes,E 280,1998,Sedan,Qara,295000,Avtomat,Arxa,0,1723,1,Avropa,5,0,1,1,1,1,1,1,1,1,0,1,0,1,2,204,Benzin,0,0,28,5,2023
0,27800.0,Bakı,Mercedes,Vito 115,2010,Minivan,Qara,225000,Mexaniki,Arxa,0,1156,1,Avropa,3,1,1,0,0,1,0,1,0,0,0,0,0,1,2,150,Dizel,0,0,25,5,2023
0,14200.0,Bakı,Chevrolet,Cruze,2011,Sedan,Gümüşü,230000,Avtomat,Ön,0,220,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,141,Benzin,0,0,25,5,2023
0,13600.0,Bakı,Opel,Astra,2008,Universal,Gümüşü,275000,Mexaniki,Ön,0,225,1,Avropa,5,0,1,0,0,1,0,1,0,0,0,0,0,0,1,90,Benzin,0,0,28,5,2023
0,4300.0,Sabirabad,LADA (VAZ),2107,1999,Sedan,Tünd qırmızı,170000,Mexaniki,Arxa,0,370,2,Rusiya,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,25,5,2023
0,15500.0,Gəncə,Chevrolet,Cruze,2014,Sedan,Qara,222000,Avtomat,Ön,0,133,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,140,Benzin,0,0,27,5,2023
0,63750.0,Bakı,BMW,530,2018,Sedan,Qara,46000,Avtomat,Arxa,0,38752,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,26,5,2023
0,6800.0,Bakı,Mercedes,190,1992,Sedan,Boz,98154,Avtomat,Arxa,0,243,3,Avropa,5,1,1,1,0,1,1,0,0,0,0,0,1,0,1,109,Benzin,0,0,27,5,2023
1,72250.0,Bakı,Volkswagen,ID.4,2022,Offroader / SUV,Göy,0,Avtomat,Arxa,0,17058,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,204,Elektro,0,0,28,5,2023
0,9500.0,Gəncə,Mercedes,C 230,2000,Sedan,Gümüşü,380000,Avtomat,Arxa,0,702,1,Digər,5,0,1,0,0,0,0,1,0,1,0,1,0,0,2,170,Benzin,0,0,26,5,2023
0,27200.0,Bakı,Hyundai,Sonata,2015,Sedan,Ağ,98800,Avtomat,Ön,0,699,1,Digər,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,274,Benzin,0,0,28,5,2023
0,30430.0,Bakı,BMW,528,2013,Sedan,Qara,90000,Avtomat,Arxa,0,1568,0,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,1,2,245,Benzin,0,0,27,5,2023
0,27800.0,Gəncə,Kia,Sorento,2010,Offroader / SUV,Yaş Asfalt,220000,Avtomat,Ön,0,863,1,Koreya,7,1,1,0,1,1,1,1,1,1,1,1,0,0,2,184,Dizel,0,0,26,5,2023
1,36900.0,Bakı,JAC,J7,2022,Liftbek,Göy,0,Avtomat,Ön,0,67751,1,Avropa,5,1,1,1,1,1,1,1,0,1,0,1,0,0,1,150,Benzin,0,0,3,5,2023
0,122400.0,Bakı,BMW,X5,2019,Offroader / SUV,Ağ,67700,Avtomat,Tam,0,1966,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,340,Benzin,0,0,25,5,2023
0,48800.0,Bakı,Hongqi,HS5,2021,Offroader / SUV,Göy,38800,Avtomat,Tam,0,281,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,0,2,224,Benzin,0,0,27,5,2023
0,237830.0,Bakı,BMW,X7,2023,Offroader / SUV,Qara,0,Avtomat,Tam,1,9860,0,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,340,Benzin,0,0,28,5,2023
0,18400.0,Bakı,Kia,Cerato,2011,Sedan,Ağ,280000,Avtomat,Ön,0,315,3,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,Benzin,0,0,27,5,2023
0,21900.0,Bakı,Mercedes,Vito 111,2010,Furqon,Ağ,210400,Mexaniki,Arxa,0,187,1,Avropa,3,1,1,0,1,1,0,1,0,0,0,0,0,0,2,116,Dizel,0,0,28,5,2023
